link,address,area,bedrooms,bathrooms,garages,others,price,condo,date,neighborhood
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-vale-do-sol-bairros-sao-jose-dos-campos-com-garagem-52m2-venda-RS212000-id-2521680937/,"Rua Salvador Lahoz - Jardim Vale do Sol, São José dos Campos - SP",52,2,1.0,1.0,Condomínio fechado,900,130.0,2021-05-30 15:17:00,Jardim Vale do Sol
https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-85m2-aluguel-RS2700-id-2520390902/,"Rua Benedito Osvaldo Lecques, 100 - Parque Residencial Aquarius, São José dos Campos - SP",85,3,1.0,2.0,"Elevador, Piscina, Churrasqueira, Salão de festas, Playground",2700,350.0,2021-05-30 15:17:00,Parque Residencial Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-45m2-aluguel-RS1300-id-2515307690/,"Rua Irmã Maria Demetria Kfuri, 560 - Jardim Esplanada, São José dos Campos - SP",45,2,1.0,1.0,"Elevador, Interfone",1300,292.0,2021-05-30 15:17:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-morumbi-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1580-id-2513898957/,"Rua Gisele Martins, 285 - Cidade Morumbi, São José dos Campos - SP",60,2,1.0,1.0,"Piscina, Churrasqueira, Condomínio fechado, Aceita animais",1580,0.0,2021-05-30 15:17:00,Cidade Morumbi
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-157m2-venda-RS1350000-id-2515477972/,"Jardim Esplanada, São José dos Campos - SP",157,4,4.0,3.0,"Área de serviço, Churrasqueira, Varanda, Ar-condicionado, Condomínio fechado",5000,830.0,2021-05-30 15:17:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-1-quartos-monte-castelo-bairros-sao-jose-dos-campos-com-garagem-39m2-aluguel-RS1200-id-2520542773/,"Avenida Presidente Juscelino Kubitschek, 5490 - Monte Castelo, São José dos Campos - SP",39,1,1.0,1.0,"Mobiliado, Elevador, Churrasqueira, Salão de festas, Playground",1200,264.0,2021-05-30 15:17:00,Monte Castelo
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-satelite-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1500-id-2521627980/,"Jardim Satélite, São José dos Campos - SP",50,2,1.0,1.0,Garagem,1500,0.0,2021-05-30 15:17:00,Jardim Satélite
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-betania-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS2000-id-2517775093/,"Vila Betânia, São José dos Campos - SP",70,3,2.0,2.0,0,2000,600.0,2021-05-30 15:17:00,Vila Betânia
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-augusta-bairros-sao-jose-dos-campos-com-garagem-98m2-aluguel-RS1300-id-2514141493/,"Jardim Augusta, São José dos Campos - SP",98,2,1.0,2.0,0,1300,700.0,2021-05-30 15:17:00,Jardim Augusta
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-259m2-aluguel-RS7500-id-2515791484/,"Avenida São João - Jardim das Colinas, São José dos Campos - SP",259,4,5.0,3.0,"Elevador, Área de serviço, Academia, Condomínio fechado, Espaço gourmet",7500,1430.0,2021-05-30 15:17:00,Jardim das Colinas
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-augusta-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1400-id-2514313706/,"Jardim Augusta, São José dos Campos - SP",70,2,1.0,1.0,"Mobiliado, Elevador, Piscina, Churrasqueira, Playground",1400,370.0,2021-05-30 15:17:00,Jardim Augusta
https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-flamboyant-bairros-sao-jose-dos-campos-com-garagem-58m2-aluguel-RS1650-id-2518167021/,"Parque Residencial Flamboyant, São José dos Campos - SP",58,2,1.0,1.0,"Elevador, Piscina, Churrasqueira, Varanda, Quadra poliesportiva",1650,360.0,2021-05-30 15:17:00,Parque Residencial Flamboyant
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-com-garagem-157m2-venda-RS1350000-id-2518625061/,"Jardim Esplanada II, São José dos Campos - SP",157,4,3.0,3.0,"Piscina, Churrasqueira, Salão de festas, Playground, Academia",4900,800.0,2021-05-30 15:17:00,Jardim Esplanada II
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-62m2-aluguel-RS1800-id-2518232272/,"Jardim Aquarius, São José dos Campos - SP",62,2,1.0,1.0,"Área de serviço, Armário na cozinha",1800,360.0,2021-05-30 15:17:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-apolo-ii-bairros-sao-jose-dos-campos-com-garagem-65m2-aluguel-RS1500-id-2519338045/,"Jardim Apolo II, São José dos Campos - SP",65,2,2.0,1.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Salão de festas",1500,530.0,2021-05-30 15:17:00,Jardim Apolo II
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-102m2-venda-RS1000000-id-2516244541/,"Rua Coronel José Domingues de Vasconcelos, 200 - Vila Adyana, São José dos Campos - SP",102,3,2.0,2.0,"Piscina, Área de serviço, Salão de festas, Playground, Sauna",3000,1000.0,2021-05-30 15:17:00,Vila Adyana
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-55m2-aluguel-RS1400-id-2518207672/,"Jardim Esplanada, São José dos Campos - SP",55,2,1.0,2.0,"Academia, Jardim, Garagem, Cozinha",1400,350.0,2021-05-30 15:17:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-bairros-sao-jose-dos-campos-com-garagem-65m2-aluguel-RS1500-id-2517120587/,"Rua Itororó, 571 - Jardim Paulista, São José dos Campos - SP",65,2,1.0,1.0,"Elevador, Piscina, Salão de festas, Varanda, Academia",1500,388.0,2021-05-30 15:17:00,Jardim Paulista
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-oswaldo-cruz-bairros-sao-jose-dos-campos-com-garagem-33m2-aluguel-RS1400-id-2514659156/,"Jardim Oswaldo Cruz, São José dos Campos - SP",33,1,1.0,1.0,"Elevador, Piscina, Churrasqueira, Varanda, Cozinha",1400,366.0,2021-05-30 15:17:00,Jardim Oswaldo Cruz
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-industrial-bairros-sao-jose-dos-campos-com-garagem-63m2-aluguel-RS1350-id-2518960718/,"Vila Industrial, São José dos Campos - SP",63,2,2.0,1.0,"Elevador, Piscina, Churrasqueira, Salão de festas, Playground",1350,300.0,2021-05-30 15:17:00,Vila Industrial
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-tatetuba-bairros-sao-jose-dos-campos-com-garagem-67m2-aluguel-RS1521-id-2521530903/,"Praça das Gaivotas, 20 - Vila Tatetuba, São José dos Campos - SP",67,2,2.0,1.0,"Elevador, Varanda gourmet, Portão eletrônico",1521,290.0,2021-05-30 15:17:00,Vila Tatetuba
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-193m2-aluguel-RS7000-id-2515805074/,"Avenida do Tubarão - Jardim Aquarius, São José dos Campos - SP",193,4,5.0,0.0,"Área de serviço, Churrasqueira, Varanda, Quadra poliesportiva, Escritório",7000,1300.0,2021-05-30 15:17:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-apolo-sudeste-sao-jose-dos-campos-com-garagem-91m2-aluguel-RS2600-id-2520876064/,"Rua Bárbara Knippelberg Loureiro - Jardim Apolo, São José dos Campos - SP",91,3,2.0,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Varanda",2600,410.0,2021-05-30 15:17:00,Jardim Apolo
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-410m2-venda-RS4200000-id-2515195529/,"Jardim Aquarius, São José dos Campos - SP",410,4,6.0,6.0,"Piscina, Área de serviço, Churrasqueira, Sauna, Ar-condicionado",16000,1680.0,2021-05-30 15:17:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS2500-id-2519592586/,"Avenida do Tubarão, 120 - Jardim Aquarius, São José dos Campos - SP",80,2,2.0,2.0,"Elevador, Piscina, Churrasqueira, Salão de festas, Playground",2500,578.0,2021-05-30 15:17:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-96m2-aluguel-RS2000-id-2505944689/,"Praça Romão Gomes, 0 - Vila Adyana, São José dos Campos - SP",96,2,2.0,1.0,"Mobiliado, Elevador, Churrasqueira, Salão de festas, Playground",2000,540.0,2021-05-30 15:17:00,Vila Adyana
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-55m2-aluguel-RS2100-id-2516416699/,"Jardim Aquarius, São José dos Campos - SP",55,1,1.0,1.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Varanda",2100,400.0,2021-05-30 15:17:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-1-quartos-altos-do-esplanada-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS2850-id-2517114433/,"Altos do Esplanada, São José dos Campos - SP",40,1,1.0,1.0,"Piscina, Churrasqueira, Academia, Sauna, Ar-condicionado",2850,320.0,2021-05-30 15:17:00,Altos do Esplanada
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-paulista-bairros-sao-jose-dos-campos-com-garagem-77m2-aluguel-RS1100-id-2521459893/,"Jardim Paulista, São José dos Campos - SP",77,3,2.0,1.0,"Mobiliado, Elevador, Garagem, Cozinha",1100,493.0,2021-05-30 15:17:00,Jardim Paulista
https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-82m2-aluguel-RS2800-id-2519763550/,"Parque Residencial Aquarius, São José dos Campos - SP",82,2,1.0,2.0,"Piscina, Área de serviço, Churrasqueira, Salão de festas, Playground",2800,400.0,2021-05-30 15:17:00,Parque Residencial Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-augusta-bairros-sao-jose-dos-campos-com-garagem-63m2-aluguel-RS1250-id-2521507594/,"Jardim Augusta, São José dos Campos - SP",63,2,2.0,1.0,"Elevador, Piscina, Churrasqueira, Quadra poliesportiva, Cozinha",1250,310.0,2021-05-30 15:17:00,Jardim Augusta
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-satelite-bairros-sao-jose-dos-campos-com-garagem-45m2-aluguel-RS800-id-2521210686/,"Rua Polar - Jardim Satélite, São José dos Campos - SP",45,2,1.0,1.0,Condomínio fechado,800,350.0,2021-05-30 15:17:00,Jardim Satélite
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-54m2-aluguel-RS1600-id-2520039616/,"Vila Ema, São José dos Campos - SP",54,2,1.0,1.0,"Piscina, Quadra poliesportiva, Interfone, Armário na cozinha",1600,410.0,2021-05-30 15:17:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-120m2-venda-RS590000-id-2519213741/,"Avenida Manoel Borba Gato - Jardim Esplanada, São José dos Campos - SP",120,3,3.0,1.0,"Elevador, Piscina, Área de serviço, Jardim, Espaço gourmet",1600,750.0,2021-05-30 15:17:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-265m2-aluguel-RS2800-id-2518708013/,"Vila Ema, São José dos Campos - SP",265,4,5.0,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Salão de festas",2800,1800.0,2021-05-30 15:17:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-sao-jose-dos-campos-85m2-venda-RS340000-id-2516115159/,"Centro, São José dos Campos - SP",85,3,3.0,0.0,"Área de serviço, Varanda, Mais de um andar, Sala de jantar",1200,700.0,2021-05-30 15:17:00,Centro
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-america-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1100-id-2507829693/,"Avenida João Batista de Souza Soares, 2251 - Jardim América, São José dos Campos - SP",70,3,1.0,1.0,"Elevador, Piscina, Churrasqueira, Salão de festas, Jardim",1100,450.0,2021-05-30 15:17:00,Jardim América
https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-45m2-aluguel-RS600-id-2518073076/,"Vila Adyana, São José dos Campos - SP",45,1,1.0,1.0,0,600,600.0,2021-05-30 15:18:00,Vila Adyana
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS2850-id-2516249932/,"Rua do Aruana, 190 - Jardim Aquarius, São José dos Campos - SP",40,1,1.0,1.0,"Mobiliado, Elevador, Piscina, Churrasqueira, Varanda",2850,320.0,2021-05-30 15:18:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-124m2-aluguel-RS5000-id-2518100386/,"Jardim Esplanada, São José dos Campos - SP",124,3,3.0,2.0,0,5000,700.0,2021-05-30 15:18:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS1166-id-2520878908/,"Rua Jordão Monteiro Ferreira - Jardim São Dimas, São José dos Campos - SP",48,1,1.0,1.0,"Mobiliado, Elevador, Piscina, Área de serviço, Churrasqueira",1166,415.0,2021-05-30 15:18:00,Jardim São Dimas
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-alvorada-bairros-sao-jose-dos-campos-com-garagem-76m2-aluguel-RS1400-id-2513602018/,"Avenida Aclimação - Jardim Alvorada, São José dos Campos - SP",76,2,2.0,1.0,"Elevador, Varanda",1400,380.0,2021-05-30 15:18:00,Jardim Alvorada
https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-62m2-aluguel-RS1800-id-2520385146/,"Rua João Teixeira Neto, 32 - Parque Residencial Aquarius, São José dos Campos - SP",62,2,1.0,1.0,"Varanda, Portão eletrônico, Armário na cozinha",1800,360.0,2021-05-30 15:18:00,Parque Residencial Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-torrao-de-ouro-bairros-sao-jose-dos-campos-com-garagem-39m2-aluguel-RS700-id-2516450177/,"Rua Waldemar Teixeira, 380 - Jardim Torrao De Ouro, São José dos Campos - SP",39,2,1.0,1.0,"Cozinha, Garagem",700,228.0,2021-05-30 15:18:00,Jardim Torrao De Ouro
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-259m2-venda-RS1799000-id-2485047093/,"Jardim Esplanada, São José dos Campos - SP",259,4,6.0,3.0,"Churrasqueira, Condomínio fechado, Lareira, Cozinha, Garagem",8000,1185.0,2021-05-30 15:18:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-110m2-aluguel-RS3500-id-2521054936/,"Vila Ema, São José dos Campos - SP",110,3,1.0,2.0,"Elevador, Piscina, Churrasqueira, Playground, Varanda",3500,700.0,2021-05-30 15:18:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-2-quartos-palmeiras-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1600-id-2517976145/,"Palmeiras de São José, São José dos Campos - SP",70,2,2.0,1.0,0,1600,400.0,2021-05-30 15:18:00,Palmeiras de São José
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-83m2-aluguel-RS2500-id-2520551639/,"Jardim Aquarius, São José dos Campos - SP",83,3,2.0,2.0,"Piscina, Área de serviço, Churrasqueira, Salão de festas, Playground",2500,600.0,2021-05-30 15:18:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-94m2-aluguel-RS2400-id-2519271093/,"Jardim Aquarius, São José dos Campos - SP",94,3,2.0,2.0,0,2400,599.0,2021-05-30 15:18:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS4000-id-2517976603/,"Vila Ema, São José dos Campos - SP",70,4,4.0,3.0,0,4000,1750.0,2021-05-30 15:18:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-95m2-aluguel-RS1800-id-2519751598/,"Jardim Aquarius, São José dos Campos - SP",95,3,1.0,2.0,"Elevador, Piscina, Churrasqueira, Sauna, Interfone",1800,598.0,2021-05-30 15:18:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-125m2-venda-RS750000-id-93961328/,"Rua Jurema Vieira Medrado - Jardim Aquarius, São José dos Campos - SP",125,4,4.0,2.0,"Mobiliado, Elevador, Piscina, Área de serviço, Salão de festas",3500,693.0,2021-05-30 15:18:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-53m2-venda-RS400000-id-2517641650/,"Rua do Aruana, 190 - Jardim Aquarius, São José dos Campos - SP",53,1,1.0,1.0,Depósito,1800,300.0,2021-05-30 15:18:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-85m2-aluguel-RS3500-id-2499285731/,"Rua do Aruana, 76 - Jardim Aquarius, São José dos Campos - SP",85,2,1.0,2.0,"Mobiliado, Elevador, Piscina, Área de serviço, Churrasqueira",3500,850.0,2021-05-30 15:18:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-45m2-aluguel-RS950-id-2520385150/,"Rua Major Antônio Domingues - Centro, São José dos Campos - SP",45,1,1.0,1.0,"Elevador, Área de serviço, Salão de festas, Aceita animais, Portaria 24h",950,370.0,2021-05-30 15:18:00,Centro
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-185m2-venda-RS890000-id-2516874857/,"Avenida São João - Jardim Esplanada, São José dos Campos - SP",185,3,3.0,2.0,0,3000,1300.0,2021-05-30 15:18:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS2000-id-2519639103/,"Rua do Aruana, 76 - Jardim Aquarius, São José dos Campos - SP",50,1,1.0,1.0,"Mobiliado, Segurança 24h",2000,407.0,2021-05-30 15:18:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS1750-id-2516643503/,"Jardim Esplanada, São José dos Campos - SP",40,1,1.0,1.0,"Mobiliado, Churrasqueira, Jardim, Garagem, Cozinha",1750,46.0,2021-05-30 15:18:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-72m2-venda-RS430000-id-2516048314/,"Jardim Esplanada, São José dos Campos - SP",72,2,3.0,1.0,"Área de serviço, Salão de festas, Varanda",1600,502.0,2021-05-30 15:18:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-110m2-aluguel-RS3500-id-2520480818/,"Vila Ema, São José dos Campos - SP",110,3,3.0,2.0,"Piscina, Área de serviço, Churrasqueira, Sauna, Quadra poliesportiva",3500,900.0,2021-05-30 15:18:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-55m2-aluguel-RS2100-id-2500893113/,"Jardim Aquarius, São José dos Campos - SP",55,1,1.0,0.0,"Piscina, Área de serviço, Churrasqueira, Salão de festas, Playground",2100,420.0,2021-05-30 15:18:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-182m2-aluguel-RS4000-id-2521471980/,"Vila Ema, São José dos Campos - SP",182,4,5.0,2.0,"Área de serviço, Churrasqueira, Salão de festas, Playground, Varanda",4000,1187.0,2021-05-30 15:18:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-84m2-aluguel-RS3500-id-2430809879/,"Rua Santa Clara, 269 - Vila Adyana, São José dos Campos - SP",84,2,2.0,2.0,"Elevador, Piscina, Churrasqueira, Salão de festas, Playground",3500,550.0,2021-05-30 15:18:00,Vila Adyana
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-vale-do-sol-bairros-sao-jose-dos-campos-com-garagem-68m2-aluguel-RS1600-id-2519221179/,"Avenida Feira de Santana - Jardim Vale do Sol, São José dos Campos - SP",68,2,1.0,1.0,"Elevador, Churrasqueira, Salão de festas, Playground, Varanda",1600,480.0,2021-05-30 15:18:00,Jardim Vale do Sol
https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-85m2-aluguel-RS2800-id-2485248307/,"Rua Doutor Tertuliano Delphim Júnior, 621 - Parque Residencial Aquarius, São José dos Campos - SP",85,2,2.0,2.0,"Elevador, Piscina, Churrasqueira, Salão de festas, Playground",2800,420.0,2021-05-30 15:18:00,Parque Residencial Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-410m2-venda-RS6200000-id-2519025408/,"Jardim Aquarius, São José dos Campos - SP",410,3,3.0,6.0,"Mobiliado, Área de serviço, Varanda, Ar-condicionado, TV a cabo",25000,1921.0,2021-05-30 15:18:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-tesouro-bairros-sao-jose-dos-campos-com-garagem-45m2-aluguel-RS1000-id-2520655727/,"Estrada Municipal Martins Guimarães - Vila Tesouro, São José dos Campos - SP",45,2,1.0,1.0,"Condomínio fechado, Cozinha americana, Portaria 24h, Armário embutido no quarto, Armário na cozinha",1000,229.0,2021-05-30 15:18:00,Vila Tesouro
https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-106m2-aluguel-RS530000-id-2516143146/,"Parque Residencial Aquarius, São José dos Campos - SP",106,3,4.0,2.0,0,530000,750.0,2021-05-30 15:18:00,Parque Residencial Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-augusta-bairros-sao-jose-dos-campos-com-garagem-120m2-aluguel-RS1400-id-2517040623/,"Praça Londres, 27 - Jardim Augusta, São José dos Campos - SP",120,3,2.0,3.0,0,1400,0.0,2021-05-30 15:18:00,Jardim Augusta
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-147m2-aluguel-RS4800-id-2520388181/,"Rua Francisco Ricci, 181 - Vila Ema, São José dos Campos - SP",147,3,4.0,2.0,"Elevador, Piscina, Churrasqueira, Academia, Quadra poliesportiva",4800,765.0,2021-05-30 15:18:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-esperanca-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS700-id-2520284091/,"Estrada do Mato Dentro, 2400 - Boa Esperança, São José dos Campos - SP",50,2,1.0,1.0,"Churrasqueira, Playground, Jardim, Quadra poliesportiva, Condomínio fechado",700,250.0,2021-05-30 15:18:00,Boa Esperança
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-tesouro-bairros-sao-jose-dos-campos-com-garagem-47m2-aluguel-RS800-id-2520879678/,"Rua Mário Campos - Vila Tesouro, São José dos Campos - SP",47,2,2.0,1.0,"Quadra poliesportiva, Interfone",800,240.0,2021-05-30 15:18:00,Vila Tesouro
https://www.vivareal.com.br/imovel/apartamento-2-quartos-putim-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS800-id-2519254682/,"Putim, São José dos Campos - SP",50,2,1.0,1.0,0,800,264.0,2021-05-30 15:18:00,Putim
https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS3000-id-2518043834/,"Parque Residencial Aquarius, São José dos Campos - SP",75,3,2.0,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Varanda",3000,350.0,2021-05-30 15:18:00,Parque Residencial Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-62m2-aluguel-RS2500-id-2519637872/,"Avenida Ironman Victor Garrido, 31 - Urbanova, São José dos Campos - SP",62,2,2.0,1.0,"Elevador, Piscina, Churrasqueira, Varanda, Interfone",2500,390.0,2021-05-30 15:18:00,Urbanova
https://www.vivareal.com.br/imovel/apartamento-4-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-185m2-aluguel-RS15000-id-2508929138/,"Parque Residencial Aquarius, São José dos Campos - SP",185,4,6.0,3.0,0,15000,900.0,2021-05-30 15:18:00,Parque Residencial Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-floradas-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-96m2-aluguel-RS1620-id-2491764683/,"Rua da Alegria - Floradas de São José, São José dos Campos - SP",96,3,2.0,2.0,0,1620,680.0,2021-05-30 15:18:00,Floradas de São José
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-147m2-aluguel-RS4200-id-2517676983/,"Vila Ema, São José dos Campos - SP",147,3,4.0,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Sauna",4200,800.0,2021-05-30 15:18:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-147m2-aluguel-RS4500-id-2518156097/,"Vila Ema, São José dos Campos - SP",147,4,5.0,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Varanda",4500,750.0,2021-05-30 15:18:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1900-id-2521030593/,"Rua Inconfidência, 44 - Jardim São Dimas, São José dos Campos - SP",70,3,2.0,1.0,"Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h",1900,0.0,2021-05-30 15:18:00,Jardim São Dimas
